Id	Text
12647	Vaginal hematocele
12648	Vaginal pyocele
12649	Vaginal lymphocele
12650	Vulval varicose vein
12651	Premature skin wrinkling
12652	Lack of skin elasticity
12653	Esophageal duplication
12654	Tracheal atresia
12655	Salivary gland neoplasm
12656	Abnormality of Sharpey fibers
12657	Enthesitis
12658	Polyotia
12659	Decreased corneal thickness
12660	Mosaic central corneal dystrophy
12661	Abnormality of the curvature of the cornea
12662	Increased corneal curvature
12663	Iridodonesis
12664	Tibial torsion
12665	Lipedema
12666	Neurofibrosarcoma
12667	Subcutaneous neurofibromas
12668	Scarring
12669	Abnormality of the arachnoid mater
12670	Abnormality of the pia mater
12671	Arachnoid cyst
12672	Tongue thrusting
12673	Cortical visual impairment
12674	Abnormality of the glial cells
12675	Abnormality of the oligodendroglia
12676	Abnormality of the astrocytes
12677	Abnormality of the microglia
12678	Reduction of oligodendroglia
12679	Impulsivity
12680	Abnormality of the thoracic spine
12681	Abnormality of the lumbar spine
12682	Self-injurious behavior
12683	Abnormality of the cementum
12684	Uterine rupture
12685	Lens coloboma
12686	Hypoplasia of the ear cartilage
12687	Mediastinal lymphadenopathy
12688	Gastrointestinal stroma tumor
12689	Hypercoagulability
12690	Lichenification
12691	Kaposi's sarcoma
12692	Histiocytosis
12693	Germ cell neoplasia
12694	Large face
12695	Bronchogenic cyst
12696	Transverse facial cleft
12697	Pancreatic fibrosis
12698	Neoplasm of the parathyroid gland
12699	Abnormality of vertebral epiphysis morphology
12700	Hypertensive crisis
12701	Abnormality of the soft palate
12702	Abnormality of the hard palate
12703	Abnormal eating behavior
12704	Bulimia
12705	Vascular neoplasm
12706	Neoplasm of the rectum
12707	Abnormality of the humeroradial joint
12708	Abnormality of the humeroulnar joint
12709	Macrodactyly of finger
12710	Macrodactyly of toe
12711	Muscular edema
12712	Chest pain
12713	Atelectasis
12714	Esophageal neoplasm
12715	Abnormal liver lobulation
12716	Schizophrenia
12717	Mania
12718	Abnormality of salivation
12719	Pancreatoblastoma
12720	Gangrene
12721	Clubbing of fingers
12722	Clubbing of toes
12723	Visceral angiomatosis
12724	Hemobilia
12725	Abnormality of the lymphatic system
12726	Lymphangioma
12727	Abnormality of the tonsils
12728	Abnormal lymphatic vessel morphology
12729	Abnormality of the placenta
12730	Choriocarcinoma
12731	Synovitis
12732	Hyperperistalsis
12733	Hypoperistalsis
12734	Cartilage destruction
12735	Hyperostosis
12736	Dural ectasia
12737	Recurrent pharyngitis
12738	Exostoses
12739	Cryoglobulinemia
12740	Urogenital sinus anomaly
12741	Conjunctival hamartoma
12742	Abnormality of the sacroiliac joint
12743	Breast aplasia
12744	Peripheral arteriovenous fistula
12745	Insomnia
12746	Hypersomnia
12747	Prostate neoplasm
12748	Fused lips
12749	Torus palatinus
12750	Hernia
12751	Acantholysis
12752	Abnormally straight spine
12753	Orchitis
12754	Toenail dysplasia
12755	Fingernail dysplasia
12756	Neoplasm of the middle ear
12757	Aplasia/Hypoplasia of the pancreas
12758	Pancreatic aplasia
12759	Malposition of the stomach
12760	Abnormality of the periungual region
12761	Ungual fibroma
12762	Precocious menopause
12763	Sepsis
12764	Long fingers
12765	Gastric diverticulum
12766	Scalp tenderness
12767	Pointed helix
12768	Aplasia/Hypoplasia of the colon
12769	Halitosis
12770	Testicular torsion
12771	Blue nevus
12772	Lip hyperpigmentation
12773	Renovascular hypertension
12774	Long thorax
12775	Intestinal fistula
12776	Glomerulopathy
12777	Urethrocele
12778	Rectocele
12779	Genital hernia
12780	Cheilitis
12781	Neoplasm of the nail
12782	Lymphocytosis
12783	Increase in T cell count
12784	Galactorrhea
12785	Round ear
12786	Abnormality of vitamin K metabolism
12787	Vitreous floaters
12788	Neoplasm of the small intestine
12789	Neoplasm of the large intestine
12790	Benign neoplasm of the central nervous system
12791	Malignant neoplasm of the central nervous system
12792	Atrophodermia vermiculata
12793	Recurrent cutaneous abscess formation
12794	Hepatic agenesis
12795	Aplasia/Hypoplasia of the eyebrow
12796	Microgastria
12797	Septo-optic dysplasia
12798	Glioblastoma
12799	Pancreatic fistula
12800	Anaphylactic shock
12801	Palmoplantar pustulosis
12802	Neoplasm of the male external genitalia
12803	Neoplasm of the scrotum
12804	Neoplasm of the penis
12805	Abnormal emotion/affect behavior
12806	Abnormal fear/anxiety-related behavior
12807	Hypoplastic areola
12808	Aplasia of the musculature
12809	Triceps hypoplasia
12810	Poorly ossified vertebrae
12811	Flat sella turcica
12812	Dilatation of celiac artery
12813	Dilatation of superior mesenteric artery
12814	Dilatation of Inferior mesenteric artery
12815	Vertebral body sclerosis
12816	Aplasia of the femoral head
12817	Aplasia of the femoral neck
12818	Short femoral neck
12819	Broad ischia
12820	Short iliac bones
12821	Duodenal stenosis
12822	Palmar telangiectasia
12823	Plantar telangiectasia
12824	Abnormality of the palm
12825	Abnormality of the plantar skin of foot
12826	Thick hair
12827	Hemimacroglossia
12828	Infra-orbital crease
12829	Renal diverticulum
12830	Enlarged uterus
12831	Enlarged ovaries
12832	Nephrogenic rest
12833	Congenital mesoblastic nephroma
12834	Fibrous hamartoma
12835	Chorangioma
12836	Compensatory scoliosis
12837	Lateral venous anomaly
12838	Abnormality of globe location
12839	Abnormality of globe size
12840	Interdigital loops
12841	Abnormality of the ductus choledochus
12842	Cyst of the ductus choledochus
12843	Bifid xiphoid process
12844	Abnormality of the xiphoid process
12845	Prominent xiphoid process
12846	Broad xiphoid process
12847	Rectal polyposis
12848	Connective tissue nevi
12849	Sclerosis of finger phalanx
12850	Sclerosis of the distal phalanx of the 2nd finger
12851	Sclerosis of the distal phalanx of the 3rd finger
12852	Sclerosis of the distal phalanx of the 4th finger
12853	Sclerosis of the distal phalanx of the 5th finger
12854	Sclerosis of the middle phalanx of the 2nd finger
12855	Sclerosis of the middle phalanx of the 3rd finger
12856	Sclerosis of the middle phalanx of the 4th finger
12857	Sclerosis of the middle phalanx of the 5th finger
12858	Sclerosis of the proximal phalanx of the 2nd finger
12859	Sclerosis of the proximal phalanx of the 3rd finger
12860	Sclerosis of the proximal phalanx of the 4th finger
12861	Sclerosis of the proximal phalanx of the 5th finger
12862	Sclerosis of the distal phalanx of the thumb
12863	Sclerosis of the proximal phalanx of the thumb
12864	Sclerosis of the 1st metacarpal
12865	Sclerosis of distal finger phalanx
12866	Sclerosis of middle finger phalanx
12867	Sclerosis of proximal finger phalanx
12868	Sclerosis of 2nd finger phalanx
12869	Sclerosis of 3rd finger phalanx
12870	Sclerosis of 4th finger phalanx
12871	Sclerosis of 5th finger phalanx
12872	Sclerosis of thumb phalanx
12873	Clavicular sclerosis
12874	Sclerosis of toe phalanx
12875	Sclerosis of foot bone
12876	Sclerosis of 2nd toe phalanx
12877	Sclerosis of 3rd toe phalanx
12878	Sclerosis of 4th toe phalanx
12879	Sclerosis of 5th toe phalanx
12880	Sclerosis of hallux phalanx
12881	Sclerosis of the proximal phalanx of the 2nd toe
12882	Sclerosis of the proximal phalanx of the 3rd toe
12883	Sclerosis of the proximal phalanx of the 4th toe
12884	Sclerosis of the proximal phalanx of the 5th toe
12885	Sclerosis of the middle phalanx of the 2nd toe
12886	Sclerosis of the middle phalanx of the 3rd toe
12887	Sclerosis of the middle phalanx of the 4th toe
12888	Sclerosis of the middle phalanx of the 5th toe
12889	Sclerosis of the distal phalanx of the 2nd toe
12890	Sclerosis of the distal phalanx of the 3rd toe
12891	Sclerosis of the distal phalanx of the 4th toe
12892	Sclerosis of the distal phalanx of the 5th toe
12893	Sclerosis of the proximal phalanx of the hallux
12894	Sclerosis of the distal phalanx of the hallux
12895	Sclerosis of the 1st metatarsal
12896	Sclerosis of proximal toe phalanx
12897	Sclerosis of middle toe phalanx
12898	Sclerosis of distal toe phalanx
12899	Decreased activity of 3-hydroxyacyl-CoA dehydrogenase
12900	Enlarged fossa interpeduncularis
12901	Enlarged sylvian cistern
12902	Enlarged interhemispheric fissure
12903	Open operculum
12904	Giant cell granuloma of mandible
12905	Abnormality of the renal medulla
12906	Narrow foramen obturatorium
12907	Dense metaphyseal bands
12908	Asymmetric ventricles
12909	Enlarged hippocampus
12910	Shyness
12911	Hyperesthesia
12912	Dysharmonic bone age
12913	Dysharmonic accelerated bone age
12914	Splayed epiphyses
12915	Abnormal shape of the palpebral fissure
12916	Slanting of the palpebral fissure
12917	Abnormal size of the palpebral fissures
12918	Intestinal polyposis
12919	Abnormal length of corpus callosum
12920	Short corpus callosum
12921	Neoplasm of fatty tissue
12922	Symmetric great toe depigmentation
12923	Acrokeratosis
12924	Cerebral white matter agenesis
12925	Protanomaly
12926	Corneal erosion
12927	Down-sloping shoulders
12928	Choroid plexus papilloma
12929	Priapism
12930	Premature chromatid separation
12931	Mandibular pain
12932	Ocular pain
12933	Pretibial myxedema
12934	Vasculitis in the skin
12935	Punctate vasculitis skin lesions
12936	Kayser-Fleischer ring
12937	Papule
12938	Skin plaque
12939	Skin nodule
12940	Skin vesicle
12941	Pustule
12942	Epidermoid cyst
12943	Skin erosion
12944	Skin ulcer
12945	Verrucae
12946	Porokeratosis
12947	Cat cry
12948	Chondritis of pinna
12949	Cyanotic episode
12950	Upper limb hypertonia
12951	Bracket metacarpal epiphyses
12952	Hemihypotrophy of lower limb
12953	Foot monodactyly
12954	Small hand
12955	Macular scar
12956	Marcus Gunn pupil
12957	Angiosarcoma
12958	Metastatic angiosarcoma
12959	Colorectal polyposis
12960	Asymmetry of iris pigmentation
12961	Chorioretinal degeneration
12962	Ribbonlike corneal degeneration
12963	Recurrent spontaneous abortion
12964	Nonprogressive visual loss
12965	Peripheral retinal atrophy
12966	Peripheral vitreoretinal degeneration
12967	Episodic quadriplegia
12968	Respiratory insufficiency due to defective ciliary clearance
12969	Severe limb shortening
12970	Giant cell hepatitis
12971	Limb tremor
12972	Frontal open bite
12973	Anterior open bite
12974	Triangular-shaped open mouth
12975	Oral mucosal blisters
12976	Absent skin pigmentation
12977	obsolete Peripheral retinal pigmentation abnormalities
12978	Decreased/absent ankle reflexes
12979	Sparse or absent eyelashes
12980	Absent fifth fingernail
12981	Absent fifth toenail
12982	Absent/shortened dynein arms
12983	Shortened inner dynein arms
12984	Shortened outer dynein arms
12985	Absent/shortened outer dynein arms
12986	Absent stapes head
12987	Aphalangy of hands and feet
12988	Metabolic alkalosis
12989	Distal ileal atresia
12990	Recurrent upper and lower respiratory tract infections
12991	Malabsorption of Vitamin B12
12992	Acute hepatitis
12993	Chronic active hepatitis
12994	Atypical or prolonged hepatitis
12995	Chronic hepatitis
12996	Chronic hepatitis due to cryptospridium infection
12997	Mitochondrial respiratory chain defects
12998	obsolete Amyloid cardiomyopathy
12999	Atrial cardiomyopathy
13000	Biventricular hypertrophy
13001	Calcific mitral stenosis
13002	Lumbosacral meningocele
13003	Epileptic encephalopathy
13004	obsolete Macrocephaly due to hydrocephalus
13005	Oral-pharyngeal dysphagia
13006	Bilateral choanal atresia/stenosis
13007	"Small, conical teeth"
13008	Megaloblastic erythroid hyperplasia
13009	obsolete Anaphylactoid purpura
13010	Cystic medial necrosis of the aorta
13011	Neuronal loss in basal ganglia
13012	Abnormal liver function tests during pregnancy
13013	CSF lymphocytic pleiocytosis
13014	Increased serum bile acid concentration during pregnancy
13015	Cutaneous mastocytosis
13016	Agenesis of lateral incisor
13017	Agenesis of mandibular lateral incisor
13018	Agenesis of permanent mandibular lateral incisor
13019	Agenesis of primary mandibular lateral incisor
13020	Agenesis of maxillary incisor
13021	Agenesis of mandibular incisor
13022	Tall chin
13023	Chin with vertical crease
13024	Extra concha fold
13025	Focal absence of the external ear
13026	Long ear
13027	Short ear
13028	Polymenorrhea
13029	Menometrorrhagia
13030	Abnormality of vomer
13031	Cleft primary palate
13032	Cleft secondary palate
13033	Cleft hard palate
13034	Abnormality of ophthalmic artery
13035	Abnormality of cartilage morphology
13036	Abnormality of the peripheral nervous system
13037	Abnormality of the somatic nervous system
13038	Abnormality of somatic nerve plexus
13039	Abnormality of masticatory muscle
13040	Abnormality of the mouth floor
13041	Abnormality of the submandibular region
13042	Abnormality of ganglion
13043	Abnormality of ganglion of peripheral nervous system
13044	Abnormality of cranial ganglion
13045	Otitis externa
13046	Recurrent ear infections
13047	Epigastric pain
13048	Fish odor
13049	Musty odor
13050	Vaginal fish odor
13051	Abnormal distribution of cell junction proteins in buccal mucosal cells
13052	Abnormality of the periodontium
13053	Alveolar bone loss around teeth
13054	Oral herpes
13055	Cleft lip
13056	Submucous cleft of soft and hard palate
13057	Cleft of uvula
13058	Unilateral alveolar cleft of maxilla
13059	Bilateral alveolar cleft of maxilla
13060	Abnormal T cell activation
13061	Abnormal liver morphology
13062	Abnormal neural tube morphology
13063	Abnormality of radial ray
13064	Abnormality of the frontal bone
13065	Abnormality of the lacrimal bone
13066	Abnormality of the palatine bone
13067	Frontomalar faciosynostosis
13068	Abnormality of ethmoid bone
13069	Ectopic cilia of eyelid
13070	Symblepharon
13071	Accessory eyelid
13072	Hypoplasia of eyelid
13073	Microblepharia
13074	Defect of palpebral conjunctiva
13075	Incomplete ossification of palatine bone
13076	Absent palatine bone ossification
13077	Abnormality of musculature of soft palate
13078	Abnormality of musculature of pharynx
13079	Abnormality of tensor veli palatini muscle
13080	Abnormality of uvular muscle
13081	Abnormality of nasal musculature
13082	Abnormality of muscle of facial expression
13083	Abnormality of levator labii superioris alaeque nasi muscle
13084	Abnormality of the common carotid artery
13085	Abnormality of the sphenoid sinus
13086	Abnormality of the maxillary sinus
13087	Abnormality of external jugular vein
13088	Bilateral facial palsy
13089	Abnormality of the shape of the midface
13090	Hyperplasia of the maxilla
13091	Hyperplasia of the premaxilla
13092	Body odor
13093	Anal pain
13094	Urethritis
13095	Iris flocculi
13096	Cornea verticillata
13097	Dysplastic gangliocytoma of the cerebellum
13098	Increased cholesterol esters
13099	Moon facies
13100	Abnormality of gonadotropin-releasing hormone level
13101	Lack of gonadotropin-releasing hormone pulsatility
13102	Abnormal test result
13103	Abnormal cardiac test
13104	Abnormal cardiac MRI
13105	Abnormal cardiac catheterization
13106	Abnormal cardiac exercise stress test
13107	Abnormal resting energy expenditure from metabolic cart test
13108	Abnormal cardiac biomarker test
13109	Reduced brain gamma-aminobutyric acid level by MRS
13110	Abnormal serum dehydroepiandrosterone level
13111	Shoulder muscle aplasia
13112	Aplasia of the musculature of the pelvis
13113	Hypoplasia of the musculature of the pelvis
13114	Aplastic colon
13115	Cotton wool plaques
